,api,chart,cryptocompare,discontinued,id,name,name_alt,symbol,symbol_alt
2035,cryptocompare,False,SHL,False,SHL,oyster shell,,shl,
2036,cryptocompare,False,ETZ,False,ETZ,etherzero,,etz,
2037,cryptocompare,False,SKM,False,SKM,skrumble network,,skm,
2038,cryptocompare,False,IVY,False,IVY,ivykoin,,ivy,
2039,cryptocompare,False,KEC,False,KEC,keyco,,kec,
2040,cryptocompare,False,ODE,False,ODE,odem ,,ode,
2041,cryptocompare,False,AMN,False,AMN,amon,,amn,
2042,cryptocompare,False,SABR,False,SABR,sabr coin,,sabr,
2043,cryptocompare,False,HWC,False,HWC,hollywoodcoin,,hwc,
2044,cryptocompare,False,BITGOLD,False,BITGOLD,bitgold,,bitgold,
2045,cryptocompare,False,BITSILVER,False,BITSILVER,bitsilver,,bitsilver,
2046,cryptocompare,False,GIN,False,GIN,gincoin,,gin,
2047,cryptocompare,False,OPEN,False,OPEN,open platform,,open,
2048,cryptocompare,False,NLX,False,NLX,nullex,,nlx,
2049,cryptocompare,False,LNKC,False,LNKC,linker coin,,lnkc,
2050,cryptocompare,False,FACE,False,FACE,faceter ,,face,
2051,cryptocompare,False,MRPH,False,MRPH,morpheus network,,mrph,
2052,cryptocompare,False,IOTX,False,IOTX,iotex network,,iotx,
2053,cryptocompare,False,ITL,False,ITL,italian lira,,itl,
2054,cryptocompare,False,VID,False,VID,videocoin,,vid,
2055,cryptocompare,False,UCT,False,UCT,ucot,,uct,
2056,cryptocompare,False,SNTR,False,SNTR,silent notary,,sntr,
2057,cryptocompare,False,ZMR,False,ZMR,monero 0,,zmr,
2058,cryptocompare,False,XMV,False,XMV,monerov,,xmv,
2059,cryptocompare,False,NKN,False,NKN,nkn,,nkn,
2060,cryptocompare,False,ELY,False,ELY,elysian,,ely,
2061,cryptocompare,False,HER,False,HER,hero node,,her,
2062,cryptocompare,False,PAR,False,PAR,parlay,,par,
2063,cryptocompare,False,LTCC,False,LTCC,listerclassic coin,,ltcc,
2064,cryptocompare,False,RST,False,RST,rega risk sharing token,,rst,
2065,cryptocompare,False,XBB,False,XBB,brickblock,,xbb,
2066,cryptocompare,False,AMX,False,AMX,amero,,amx,
2067,cryptocompare,False,REPO,False,REPO,repo coin,,repo,
2068,cryptocompare,False,IRC,False,IRC,ironcoin,,irc,
2069,cryptocompare,False,PLTC,False,PLTC,platincoin,,pltc,
2070,cryptocompare,False,ANGL,False,ANGL,angel token,,angl,
2071,cryptocompare,False,ANTS,False,ANTS,ants reloaded,,ants,
2072,cryptocompare,False,KNG,False,KNG,betkings,,kng,
2073,cryptocompare,False,CMM,False,CMM,commercium ,,cmm,
2074,cryptocompare,False,COG,False,COG,cognitio,,cog,
2075,cryptocompare,False,ZIPT,False,ZIPT,zippie,,zipt,
2076,cryptocompare,False,QKC,False,QKC,quarkchain,,qkc,
2077,cryptocompare,False,EXC,False,EXC,eximchain,,exc,
2078,cryptocompare,False,BEN,False,BEN,bitcoen,,ben,
2079,cryptocompare,False,EPT,False,EPT,endor protocol token ,,ept,
2080,cryptocompare,False,ROC,False,ROC,rasputin online coin,,roc,
2081,cryptocompare,False,BZNT,False,BZNT,bezant,,bznt,
2082,cryptocompare,False,LYL,False,LYL,loyalcoin,,lyl,
2083,cryptocompare,False,FT,False,FT,fabric token,,ft,
2084,cryptocompare,False,BMX,False,BMX,bitmart coin,,bmx,
2085,cryptocompare,False,PHI,False,PHI,phi token,,phi,
2086,cryptocompare,False,PMNT,False,PMNT,paymon,,pmnt,
2087,cryptocompare,False,GOST,False,GOST,phantasma,,gost,
2088,cryptocompare,False,GRMD,False,GRMD,greenmed,,grmd,
2089,cryptocompare,False,SSC,False,SSC,selfsell,,ssc,
2090,cryptocompare,False,LOKI,False,LOKI,loki,,loki,
2091,cryptocompare,False,BKT,False,BKT,blocktrade token,,bkt,
2092,cryptocompare,False,NCP,False,NCP,newton coin,,ncp,
2093,cryptocompare,False,STAX,False,STAX,staxcoin,,stax,
2094,cryptocompare,False,MRN,False,MRN,mercoin,,mrn,
2095,cryptocompare,False,FOPA,False,FOPA,fopacoin,,fopa,
2096,cryptocompare,False,CBC,False,CBC,cashbet coin,,cbc,
2097,cryptocompare,False,OOT,False,OOT,utrum,,oot,
2098,cryptocompare,False,NBC,False,NBC,niobium,,nbc,
2099,cryptocompare,False,SIC,False,SIC,swisscoin,,sic,
2100,cryptocompare,False,ALG,False,ALG,algory,,alg,
2101,cryptocompare,False,EXCC,False,EXCC,exchangecoin,,excc,
2102,cryptocompare,False,REL,False,REL,reliance,,rel,
2103,cryptocompare,False,BTCN,False,BTCN,bitcoinote,,btcn,
2104,cryptocompare,False,HERO,False,HERO,hero,,hero,
2105,cryptocompare,False,SEELE,False,SEELE,seele,,seele,
2106,cryptocompare,False,APIS,False,APIS,apis,,apis,
2107,cryptocompare,False,UPP,False,UPP,sentinel protocol,,upp,
2108,cryptocompare,False,XT3,False,XT3,xt3ch,,xt3,
2109,cryptocompare,False,MGD,False,MGD,massgrid,,mgd,
2110,cryptocompare,False,VIG,False,VIG,thevig,,vig,
2111,cryptocompare,False,PLURA,False,PLURA,pluracoin,,plura,
2112,cryptocompare,False,SWACH,False,SWACH,swachhcoin,,swach,
2113,cryptocompare,False,NWCN,False,NWCN,nowcoin,,nwcn,
2114,cryptocompare,False,EMAR,False,EMAR,emaratcoin,,emar,
2115,cryptocompare,False,ICST,False,ICST,icst,,icst,
2116,cryptocompare,False,XTNC,False,XTNC,xtendcash,,xtnc,
2117,cryptocompare,False,ROE,False,ROE,rover coin,,roe,
2118,cryptocompare,False,LTCP,False,LTCP,litecoinpro,,ltcp,
2119,cryptocompare,False,DKD,False,DKD,dekado,,dkd,
2120,cryptocompare,False,LYNX,False,LYNX,lynx,,lynx,
2121,cryptocompare,False,POSQ,False,POSQ,poseidon quark,,posq,
2122,cryptocompare,False,YCE,False,YCE,myce,,yce,
2123,cryptocompare,False,OCX,False,OCX,original crypto coin,,ocx,
2124,cryptocompare,False,STOR,False,STOR,self storage coin,,stor,
2125,cryptocompare,False,ARO,False,ARO,arionum,,aro,
2126,cryptocompare,False,BWS,False,BWS,bitcoinwspectrum,,bws,
2127,cryptocompare,False,BTCC,False,BTCC,bitcoin core,,btcc,
2128,cryptocompare,False,GOLF,False,GOLF,golfcoin,,golf,
2129,cryptocompare,False,MUSE,False,MUSE,muse,,muse,
2130,cryptocompare,False,OCT,False,OCT,oraclechain,,oct,
2131,cryptocompare,False,XCEL,False,XCEL,xceltrip,,xcel,
2132,cryptocompare,False,ECH,False,ECH,etherecash,,ech,
2133,cryptocompare,False,XMN,False,XMN,motion,,xmn,
2134,cryptocompare,False,PLUS1,False,PLUS1,plusonecoin,,plus1,
2135,cryptocompare,False,COI,False,COI,coinnec,,coi,
2136,cryptocompare,False,CANDY,False,CANDY,unicorngo candy,,candy,
2137,cryptocompare,False,AXE,False,AXE,axe,,axe,
2138,cryptocompare,False,GMCN,False,GMCN,gamblecoin,,gmcn,
2139,cryptocompare,False,TRVC,False,TRVC,trivechain,,trvc,
2140,cryptocompare,False,SKRB,False,SKRB,sakura bloom,,skrb,
2141,cryptocompare,False,DTEM,False,DTEM,dystem,,dtem,
2142,cryptocompare,False,HB,False,HB,heartbout,,hb,
2143,cryptocompare,False,IQN,False,IQN,iqeon,,iqn,
2144,cryptocompare,False,GIC,False,GIC,giant,,gic,
2145,cryptocompare,False,ZMN,False,ZMN,zmine,,zmn,
2146,cryptocompare,False,PNY,False,PNY,peony coin,,pny,
2147,cryptocompare,False,SAFE,False,SAFE,safecoin,,safe,
2148,cryptocompare,False,COU,False,COU,couchain,,cou,
2149,cryptocompare,False,BID,False,BID,bidcoin,,bid,
2150,cryptocompare,False,ATH,False,ATH,atheios,,ath,
2151,cryptocompare,False,ABS,False,ABS,absolute coin,,abs,
2152,cryptocompare,False,VITAE,False,VITAE,vitae,,vitae,
2153,cryptocompare,False,XET,False,XET,eternal token,,xet,
2154,cryptocompare,False,0xDIARY,False,0xDIARY,the 0xdiary token,,0xdiary,
2155,cryptocompare,False,BSPM,False,BSPM,bitcoin supreme,,bspm,
2156,cryptocompare,False,TDP,False,TDP,truedeck,,tdp,
2157,cryptocompare,False,XGS,False,XGS,genesisx,,xgs,
2158,cryptocompare,False,XUEZ,False,XUEZ,xuez,,xuez,
2159,cryptocompare,False,BIM,False,BIM,bitminercoin,,bim,
2160,cryptocompare,False,Dow,False,Dow,dowcoin,,dow,
2161,cryptocompare,False,HEX,False,HEX,hexcoin,,hex,
2162,cryptocompare,False,PYT,False,PYT,payther,,pyt,
2163,cryptocompare,False,DEI,False,DEI,deimos,,dei,
2164,cryptocompare,False,TPC,False,TPC,tpcash,,tpc,
2165,cryptocompare,False,OYS,False,OYS,oyster platform,,oys,
2166,cryptocompare,False,WEBC,False,WEBC,webchain,,webc,
2167,cryptocompare,False,JEX,False,JEX,jex token,,jex,
2168,cryptocompare,False,RYO,False,RYO,ryo,,ryo,
2169,cryptocompare,False,MUSD,False,MUSD,musdcoin,,musd,
2170,cryptocompare,False,MIC,False,MIC,mindexcoin,,mic,
2171,cryptocompare,False,URALS,False,URALS,urals coin,,urals,
2172,cryptocompare,False,QWC,False,QWC,qwertycoin,,qwc,
2173,cryptocompare,False,WAB,False,WAB,wabnetwork,,wab,
2174,cryptocompare,False,BITN,False,BITN,bitcoin nova,,bitn,
2175,cryptocompare,False,ARE,False,ARE,arenon,,are,
2176,cryptocompare,False,DACASH,False,DACASH,dacash,,dacash,
2177,cryptocompare,False,EUNO,False,EUNO,euno,,euno,
2178,cryptocompare,False,MMO,False,MMO,mmocoin,,mmo,
2179,cryptocompare,False,MVP,False,MVP,merculet,,mvp,
2180,cryptocompare,False,DASC,False,DASC,dascoin,,dasc,
2181,cryptocompare,False,EGT,False,EGT,egretia,,egt,
2182,cryptocompare,False,MET,False,MET,metronome,,met,
2183,cryptocompare,False,PGT,False,PGT,puregold token,,pgt,
2184,cryptocompare,False,CET,False,CET,coinex token,,cet,
2185,cryptocompare,False,SLST,False,SLST,smartlands,,slst,
2186,cryptocompare,False,TGAME,False,TGAME,truegame,,tgame,
2187,cryptocompare,False,SPN,False,SPN,sapien network,,spn,
2188,cryptocompare,False,ZINC,False,ZINC,zinc,,zinc,
2189,cryptocompare,False,KETAN,False,KETAN,ketan,,ketan,
2190,cryptocompare,False,MFT,False,MFT,mainframe,,mft,
2191,cryptocompare,False,INSUR,False,INSUR,insurchain coin,,insur,
2192,cryptocompare,False,NIX,False,NIX,nix,,nix,
2193,cryptocompare,False,ZCN,False,ZCN,0chain,,zcn,
2194,cryptocompare,False,FIN,False,FIN,finom fin token,,fin,
2195,cryptocompare,False,RPM,False,RPM,render payment,,rpm,
2196,cryptocompare,False,DGX,False,DGX,digix gold token,,dgx,
2197,cryptocompare,False,ITA,False,ITA,italocoin,,ita,
2198,cryptocompare,False,NOM,False,NOM,finom nom token,,nom,
2199,cryptocompare,False,XSTC,False,XSTC,safe trade coin,,xstc,
2200,cryptocompare,False,EGCC,False,EGCC,engine,,egcc,
2201,cryptocompare,False,FREC,False,FREC,freyrchain,,frec,
2202,cryptocompare,False,DCC,False,DCC,distributed credit chain,,dcc,
2203,cryptocompare,False,LET,False,LET,linkeye,,let,
2204,cryptocompare,False,MOTI,False,MOTI,motion,,moti,
2205,cryptocompare,False,PPAI,False,PPAI,project pai,,ppai,
2206,cryptocompare,False,CBRT,False,CBRT,cybereits token ,,cbrt,
2207,cryptocompare,False,MEET,False,MEET,coinmeet,,meet,
2208,cryptocompare,False,BOE,False,BOE,bodhi ,,boe,
2209,cryptocompare,False,RTE,False,RTE,rate3 ,,rte,
2210,cryptocompare,False,CAR,False,CAR,carblock ,,car,
2211,cryptocompare,False,CPT,False,CPT,cryptaur,,cpt,
2212,cryptocompare,False,PCO,False,PCO,pecunio,,pco,
2213,cryptocompare,False,XPST,False,XPST,pokersports,,xpst,
2214,cryptocompare,False,HSC,False,HSC,hashcoin ,,hsc,
2215,cryptocompare,False,SCRL,False,SCRL,scroll,,scrl,
2216,cryptocompare,False,CONI,False,CONI,coinbene,,coni,
2217,cryptocompare,False,XPAT,False,XPAT,bitnation pangea,,xpat,
2218,cryptocompare,False,MBLC,False,MBLC,mont blanc,,mblc,
2219,cryptocompare,False,DIW,False,DIW,diwtoken,,diw,
2220,cryptocompare,False,JOINT,False,JOINT,joint ventures,,joint,
2221,cryptocompare,False,IDXM,False,IDXM,idex membership,,idxm,
2222,cryptocompare,False,CCO,False,CCO,ccore,,cco,
2223,cryptocompare,False,ATMI,False,ATMI,atonomi,,atmi,
2224,cryptocompare,False,TKA,False,TKA,tokia,,tka,
2225,cryptocompare,False,RMT,False,RMT,sureremit,,rmt,
2226,cryptocompare,False,OLT,False,OLT,oneledger,,olt,
2227,cryptocompare,False,GETX,False,GETX,guaranteed ethurance token extra,,getx,
2228,cryptocompare,False,IQ,False,IQ,everipedia,,iq,
2229,cryptocompare,False,BWT,False,BWT,bittwatt,,bwt,
2230,cryptocompare,False,LST,False,LST,lendroid support token,,lst,
2231,cryptocompare,False,EMV,False,EMV,ethereum movie venture,,emv,
2232,cryptocompare,False,ESZ,False,ESZ,ethersportz,,esz,
2233,cryptocompare,False,TRAK,False,TRAK,trakinvest,,trak,
2234,cryptocompare,False,ZXC,False,ZXC,oxcert,,zxc,
2235,cryptocompare,False,BTRN,False,BTRN,biotron,,btrn,
2236,cryptocompare,False,XMX,False,XMX,xmax,,xmx,
2237,cryptocompare,False,VME,False,VME,verime,,vme,
2238,cryptocompare,False,VITE,False,VITE,vite,,vite,
2239,cryptocompare,False,RNT,False,RNT,oneroot network,,rnt,
2240,cryptocompare,False,BBO,False,BBO,bigbom,,bbo,
2241,cryptocompare,False,YUP,False,YUP,crowdholding,,yup,
2242,cryptocompare,False,SNIP,False,SNIP,snipcoin,,snip,
2243,cryptocompare,False,XDNA,False,XDNA,xdna,,xdna,
2244,cryptocompare,False,SAL,False,SAL,salpay,,sal,
2245,cryptocompare,False,CARD,False,CARD,cardstack,,card,
2246,cryptocompare,False,LIKE,False,LIKE,likecoin,,like,
2247,cryptocompare,False,THRT,False,THRT,thrivetoken,,thrt,
2248,cryptocompare,False,GTK,False,GTK,gotoken,,gtk,
2249,cryptocompare,False,SKRP,False,SKRP,skraps,,skrp,
2250,cryptocompare,False,AVH,False,AVH,animation vision cash,,avh,
2251,cryptocompare,False,SCC,False,SCC,stockchain coin,,scc,
2252,cryptocompare,False,HALO,False,HALO,halo platform,,halo,
2253,cryptocompare,False,BSTN,False,BSTN,bitstation,,bstn,
2254,cryptocompare,False,PITCH,False,PITCH,pitch,,pitch,
2255,cryptocompare,False,NANJ,False,NANJ,nanjcoin,,nanj,
2256,cryptocompare,False,PAXEX,False,PAXEX,paxex,,paxex,
2257,cryptocompare,False,DIT,False,DIT,ditcoin,,dit,
2258,cryptocompare,False,AZART,False,AZART,azart,,azart,
2259,cryptocompare,False,CENNZ,False,CENNZ,centrality token,,cennz,
2260,cryptocompare,False,RDC,False,RDC,ordocoin,,rdc,
2261,cryptocompare,False,TTU,False,TTU,tatatu,,ttu,
2262,cryptocompare,False,FREE,False,FREE,free coin,,free,
2263,cryptocompare,False,AOP,False,AOP,averopay,,aop,
2264,cryptocompare,False,XAP,False,XAP,apollon,,xap,
2265,cryptocompare,False,INTO,False,INTO,influ token,,into,
2266,cryptocompare,False,RED,False,RED,red community token,,red,
2267,cryptocompare,False,AIMS,False,AIMS,highcastle token,,aims,
2268,cryptocompare,False,TSC,False,TSC,thunderstake,,tsc,
2269,cryptocompare,False,SEER,False,SEER,seer,,seer,
2270,cryptocompare,False,SPLB,False,SPLB,simplebank,,splb,
2271,cryptocompare,False,CMZ,False,CMZ,cryptomagz,,cmz,
2272,cryptocompare,False,NOBS,False,NOBS,no bs crypto,,$nobs,
2273,cryptocompare,False,HMN,False,HMN,harvest masternode coin,,hmn,
2274,cryptocompare,False,HEAL,False,HEAL,etheal,,heal,
2275,cryptocompare,False,ETI,False,ETI,etherinc,,eti,
2276,cryptocompare,False,PTI,False,PTI,paytomat,,pti,
2277,cryptocompare,False,WPT,False,WPT,worldopoly,,wpt,
2278,cryptocompare,False,ARBT,False,ARBT,arbitrage,,arbt,
2279,cryptocompare,False,OMI,False,OMI,ecomi,,omi,
2280,cryptocompare,False,ASTO,False,ASTO,aston,,asto,
2281,cryptocompare,False,SLT,False,SLT,social lending network,,slt,
2282,cryptocompare,False,APL,False,APL,apollo currency,,apl,
2283,cryptocompare,False,HDAC,False,HDAC,hdac,,hdac,
2284,cryptocompare,False,GMA,False,GMA,goldchip mining asset,,gma,
2285,cryptocompare,False,GLDR,False,GLDR,golder coin,,gldr,
2286,cryptocompare,False,QCX,False,QCX,quickx protocol,,qcx,
2287,cryptocompare,False,DIP,False,DIP,etherisc,,dip,
2288,cryptocompare,False,TTV,False,TTV,tv-two,,ttv,
2289,cryptocompare,False,DTN,False,DTN,datareum,,dtn,
2290,cryptocompare,False,ISR,False,ISR,insureum,,isr,
2291,cryptocompare,False,VRT,False,VRT,virtual reality technology,,vrt,
2292,cryptocompare,False,DAG,False,DAG,constellation ,,dag,
2293,cryptocompare,False,OLE,False,OLE,olive,,ole,
2294,cryptocompare,False,AMLT,False,AMLT,amlt,,amlt,
2295,cryptocompare,False,HGO,False,HGO,hirego,,hgo,
2296,cryptocompare,False,TCOIN,False,TCOIN,talenthon,,tcoin,
2297,cryptocompare,False,BZ,False,BZ,bit-z,,bz,
2298,cryptocompare,False,PRA,False,PRA,prochain,,pra,
2299,cryptocompare,False,VLP,False,VLP,volpo,,vlp,
2300,cryptocompare,False,ZIP,False,ZIP,zipper,,zip,
2301,cryptocompare,False,BTK,False,BTK,bostoken,,btk,
2302,cryptocompare,False,KCASH,False,KCASH,kcash,,kcash,
2303,cryptocompare,False,1WO,False,1WO,1world,,1wo,
2304,cryptocompare,False,BOUTS,False,BOUTS,boutspro,,bouts,
2305,cryptocompare,False,OGSP,False,OGSP,originsport,,ogsp,
2306,cryptocompare,False,EST,False,EST,esports chain,,est,
2307,cryptocompare,False,OGT,False,OGT,one game,,ogt,
2308,cryptocompare,False,NPER,False,NPER,nper,,nper,
2309,cryptocompare,False,EURS,False,EURS,stasis eurs,,eurs,
2310,cryptocompare,False,XCG,False,XCG,xchange,,xcg,
2311,cryptocompare,False,PCH,False,PCH,popchain,,pch,
2312,cryptocompare,False,ECOM,False,ECOM,omnitude,,ecom,
2313,cryptocompare,False,WIT,False,WIT,witcoin,,wit,
2314,cryptocompare,False,BOX,False,BOX,contentbox,,box,
2315,cryptocompare,False,ETALON,False,ETALON,etalon,,etalon,
2316,cryptocompare,False,ZPR,False,ZPR,zper,,zpr,
2317,cryptocompare,False,AAC,False,AAC,acute angle cloud,,aac,
2318,cryptocompare,False,BLV,False,BLV,blockvest,,blv,
2319,cryptocompare,False,RRC,False,RRC,recycling regeneration chain,,rrc,
2320,cryptocompare,False,QNTU,False,QNTU,quanta,,qntu,
2321,cryptocompare,False,IG,False,IG,ig token ,,ig1,
2322,cryptocompare,False,FML,False,FML,formula,,fml,
2323,cryptocompare,False,PSM,False,PSM,prasm,,psm,
2324,cryptocompare,False,AUDC,False,AUDC,aussie digital,,audc,
2325,cryptocompare,False,NMH,False,NMH,namahe,,nmh,
2326,cryptocompare,False,KST,False,KST,starkst,,kst,
2327,cryptocompare,False,DEL,False,DEL,delchain,,del,
2328,cryptocompare,False,HIT,False,HIT,hitchain,,hit,
2329,cryptocompare,False,TMTG,False,TMTG,digital gold exchange,,tmtg,
2330,cryptocompare,False,COSM,False,COSM,cosmochain,,cosm,
2331,cryptocompare,False,GPPT,False,GPPT,pluto project coin,,gppt,
2332,cryptocompare,False,SRCOIN,False,SRCOIN,srcoin,,srcoin,
2333,cryptocompare,False,XGH,False,XGH,golden hash,,xgh,
2334,cryptocompare,False,DICEM,False,DICEM,dice money,,dicem,
2335,cryptocompare,False,DGTX,False,DGTX,digitex futures,,dgtx,
2336,cryptocompare,False,BSCH,False,BSCH,bitschool,,bsch,
2337,cryptocompare,False,CLPX,False,CLPX,chynge.net,,clpx,
2338,cryptocompare,False,AUK,False,AUK,aukcecoin,,auk,
2339,cryptocompare,False,PCCM,False,PCCM,poseidon chain,,pccm,
2340,cryptocompare,False,TOPC,False,TOPC,topchain,,topc,
2341,cryptocompare,False,PLAN,False,PLAN,plancoin,,plan,
2342,cryptocompare,False,TRAID,False,TRAID,traid,,traid,
2343,cryptocompare,False,TRIO,False,TRIO,tripio,,trio,
2344,cryptocompare,False,DPY,False,DPY,delphy,,dpy,
2345,cryptocompare,False,FUNDZ,False,FUNDZ,fundfantasy,,fundz,
2346,cryptocompare,False,MIB,False,MIB,mobile integrated blockchain,,mib,
2347,cryptocompare,False,BAAS,False,BAAS,baasid,,baas,
2348,cryptocompare,False,GUSD,False,GUSD,gemini dollar,,gusd,
2349,cryptocompare,False,CCL,False,CCL,cyclean,,ccl,
2350,cryptocompare,False,HYC,False,HYC,hycon,,hyc,
2351,cryptocompare,False,HLD,False,HLD,hyperlending,,hld,
2352,cryptocompare,False,DACC,False,DACC,decentralized accessible content chain ,,dacc,
2353,cryptocompare,False,NUSD,False,NUSD,nomin usd,,nusd,
2354,cryptocompare,False,TCHB,False,TCHB,teachers blockchain,,tchb,
2355,cryptocompare,False,DAX,False,DAX,daex,,dax,
2356,cryptocompare,False,BEC,False,BEC,beauty chain,,bec,
2357,cryptocompare,False,VEEN,False,VEEN,liveen,,veen,
2358,cryptocompare,False,CIC,False,CIC,cichain,,cic,
2359,cryptocompare,False,MIODIO,False,MIODIO,miodiocoin,,miodio,
2360,cryptocompare,False,IHF,False,IHF,invictus hyperion fund,,ihf,
2361,cryptocompare,False,SGP,False,SGP,sgpay,,sgp,
2362,cryptocompare,False,LTPC,False,LTPC,lightpaycoin,,ltpc,
2363,cryptocompare,False,HANA,False,HANA,hanacoin,,hana,
2364,cryptocompare,False,BTV,False,BTV,bitvote,,btv,
2365,cryptocompare,False,SHE,False,SHE,shine chain,,she,
2366,cryptocompare,False,IVN,False,IVN,ivn security,,ivn,
2367,cryptocompare,False,DAV,False,DAV,dav,,dav,
2368,cryptocompare,False,ZAT,False,ZAT,zatgo,,zat,
2369,cryptocompare,False,MHC,False,MHC,metahash,,mhc,
2370,cryptocompare,False,ROBET,False,ROBET,robet,,robet,
2371,cryptocompare,False,CRYP,False,CRYP,crypticcoin,,cryp,
2372,cryptocompare,False,BDT,False,BDT,blockonix,,bdt,
2373,cryptocompare,False,BTXC,False,BTXC,bettex coin,,btxc,
2374,cryptocompare,False,DAPS,False,DAPS,daps token,,daps,
2375,cryptocompare,False,SWA,False,SWA,swace,,swa,
2376,cryptocompare,False,USDCT,False,USDCT,usdct,,usdct,
2377,cryptocompare,False,IAG,False,IAG,iagon,,iag,
2378,cryptocompare,False,STRS,False,STRS,stars ,,strs,
2379,cryptocompare,False,MTCMN,False,MTCMN,mtc mesh,,mtcmn,
2380,cryptocompare,False,AAA,False,AAA,aaa reserve currency,,aaa,
2381,cryptocompare,False,ZEST,False,ZEST,zestcoin,,zest,
2382,cryptocompare,False,HLM,False,HLM,helium,,hlm,
2383,cryptocompare,False,ONGAS,False,ONGAS,ontology gas,,ongas,
2384,cryptocompare,False,NRVE,False,NRVE,narrative,,nrve,
2385,cryptocompare,False,XCASH,False,XCASH,x-cash,,xcash,
2386,cryptocompare,False,RMESH,False,RMESH,rightmesh,,rmesh,
2387,cryptocompare,False,HAND,False,HAND,showhand,,hand,
2388,cryptocompare,False,ABCC,False,ABCC,abcc token,,abcc,
2389,cryptocompare,False,BASIS,False,BASIS,basis,,basis,
2390,cryptocompare,False,SGA,False,SGA,saga,,sga,
2391,cryptocompare,False,CUSD,False,CUSD,carbon,,cusd,
2392,cryptocompare,False,KUSD,False,KUSD,kowala,,kusd,
2393,cryptocompare,False,VEST,False,VEST,vestchain,,vest,
2394,cryptocompare,False,MCN,False,MCN,mcoin,,mcn,
2395,cryptocompare,False,MENLO,False,MENLO,menlo one,,menlo,
2396,cryptocompare,False,METM,False,METM,metamorph,,metm,
2397,cryptocompare,False,BRAZ,False,BRAZ,brazio,,braz,
2398,cryptocompare,False,TALAO,False,TALAO,talao,,talao,
2399,cryptocompare,False,IZX,False,IZX,izx,,izx,
2400,cryptocompare,False,DIVI,False,DIVI,divi project,,divi,
2401,cryptocompare,False,HQT,False,HQT,hyperquant,,hqt,
2402,cryptocompare,False,VTHO,False,VTHO,vechainthor ,,vtho,
2403,cryptocompare,False,BHPC,False,BHPC,bhpcash,,bhpc,
2404,cryptocompare,False,UEC,False,UEC,united emirates coin,,uec,
2405,cryptocompare,False,BEAT,False,BEAT,beat token,,beat,
2406,cryptocompare,False,MSD,False,MSD,msd,,msd,
2407,cryptocompare,False,SEED,False,SEED,superbloom,,seed,
2408,cryptocompare,False,SEAL,False,SEAL,seal network,,seal,
2409,cryptocompare,False,GBO,False,GBO,gabro.io,,gbo,
2410,cryptocompare,False,ACM,False,ACM,actinium,,acm,
2411,cryptocompare,False,DFXT,False,DFXT,digifinextoken,,dfxt,
2412,cryptocompare,False,BF,False,BF,bitforex token,,bf,
2413,cryptocompare,False,BCDT,False,BCDT,blockchain certified data token,,bcdt,
2414,cryptocompare,False,EVOS,False,EVOS,evos,,evos,
2415,cryptocompare,False,DEEX,False,DEEX,deex,,deex,
2416,cryptocompare,False,ANON,False,ANON,anon,,anon,
2417,cryptocompare,False,LTZ,False,LTZ,litecoinz,,ltz,
2418,cryptocompare,False,MTZ,False,MTZ,monetizr,,mtz,
2419,cryptocompare,False,TBL,False,TBL,tombola,,tbl,
2420,cryptocompare,False,KUE,False,KUE,kuende,,kue,
2421,cryptocompare,False,ESN,False,ESN,ethersocial,,esn,
2422,cryptocompare,False,BETHER,False,BETHER,bethereum,,bether,
2423,cryptocompare,False,ETHO,False,ETHO,ether-1,,etho,
2424,cryptocompare,False,WTL,False,WTL,welltrado,,wtl,
2425,cryptocompare,False,HIH,False,HIH,hihealth,,hih,
2426,cryptocompare,False,ANGEL,False,ANGEL,crypto angel,,angel,
2427,cryptocompare,False,TWISTR,False,TWISTR,twist,,twistr,
2428,cryptocompare,False,CXA,False,CXA,cryptovationx,,cxa,
2429,cryptocompare,False,VNX,False,VNX,visionx,,vnx,
2430,cryptocompare,False,WMK,False,WMK,wemark,,wmk,
2431,cryptocompare,False,MBTC,False,MBTC,microbitcoin,,mbtc,
2432,cryptocompare,False,OJX,False,OJX,ojooo,,ojx,
2433,cryptocompare,False,CATT,False,CATT,catex,,catt,
2434,cryptocompare,False,VEX,False,VEX,vexanium,,vex,
2435,cryptocompare,False,LQDN,False,LQDN,liquidity network,,lqdn,
2436,cryptocompare,False,BIOC,False,BIOC,biocrypt,,bioc,
2437,cryptocompare,False,FOREX,False,FOREX,forexcoin,,forex,
2438,cryptocompare,False,CPLO,False,CPLO,cpollo,,cplo,
2439,cryptocompare,False,XPX,False,XPX,proximax,,xpx,
2440,cryptocompare,False,NOW,False,NOW,now token,,now,
2441,cryptocompare,False,TAL,False,TAL,talentico,,tal,
2442,cryptocompare,False,BVO,False,BVO,bravo pay,,bvo,
2443,cryptocompare,False,433,False,433,433 token,,433,
2444,cryptocompare,False,IMPCN,False,IMPCN,brain space,,impcn,
2445,cryptocompare,False,LPT,False,LPT,livepeer,,lpt,
2446,cryptocompare,False,DACH,False,DACH,dach coin,,dach,
2447,cryptocompare,False,NZE,False,NZE,nagezeni,,nze,
2448,cryptocompare,False,WUG,False,WUG,watchugot,,wug,
2449,cryptocompare,False,XNT,False,XNT,exenium,,xnt,
2450,cryptocompare,False,CONT,False,CONT,contentos,,cont,
2451,cryptocompare,False,BLACK,False,BLACK,eosblack,,black,
